name,type,start_time,duration,"mosi"
"SPI","result",2.63436516,9.6e-07,0x13
"SPI","disable",2.63436748,4.00000004e-08,
"SPI","enable",2.63437268,3.99999999e-08,
"SPI","result",2.63437348,9.6e-07,0x13
"SPI","disable",2.6343758,4.00000004e-08,
"SPI","enable",2.63438096,3.99999999e-08,
"SPI","result",2.6343818,9.6e-07,0x75
"SPI","disable",2.63438408,4.00000004e-08,
"SPI","enable",2.63438928,3.99999994e-08,
"SPI","result",2.63439008,1e-06,0x03
"SPI","disable",2.6343924,4.00000004e-08,
"SPI","enable",2.6343976,4.00000004e-08,
"SPI","result",2.6343984,1e-06,0x03
"SPI","disable",2.63440072,3.99999999e-08,
"SPI","enable",2.63442612,3.99999999e-08,
"SPI","result",2.63442692,9.6e-07,0x15
"SPI","disable",2.63442924,3.99999999e-08,
"SPI","enable",2.63443444,3.99999999e-08,
"SPI","result",2.63443524,9.6e-07,0x13
"SPI","disable",2.63443752,3.99999999e-08,
"SPI","enable",2.63444272,4.00000004e-08,
"SPI","result",2.63444356,9.6e-07,0x13
"SPI","disable",2.63444584,3.99999994e-08,
"SPI","enable",2.63445104,3.99999999e-08,
"SPI","result",2.63445184,1e-06,0x75
"SPI","disable",2.63445416,3.99999999e-08,
"SPI","enable",2.63445936,3.99999994e-08,
"SPI","result",2.63446016,1e-06,0x04
"SPI","disable",2.63446248,4.00000004e-08,
"SPI","enable",2.63446768,3.99999999e-08,
"SPI","result",2.63446848,1e-06,0x04
"SPI","disable",2.6344708,3.99999999e-08,
"SPI","enable",2.63449616,4.00000004e-08,
"SPI","result",2.634497,9.6e-07,0x15
"SPI","disable",2.63449928,4.00000004e-08,
"SPI","enable",2.63450448,3.99999999e-08,
"SPI","result",2.63450528,1e-06,0x13
"SPI","disable",2.6345076,3.99999999e-08,
"SPI","enable",2.6345128,4.00000004e-08,
"SPI","result",2.6345136,1e-06,0x13
"SPI","disable",2.63451592,3.99999994e-08,
"SPI","enable",2.63452112,3.99999999e-08,
"SPI","result",2.63452192,1e-06,0x75
"SPI","disable",2.63452424,3.99999999e-08,
"SPI","enable",2.63452944,3.99999994e-08,
"SPI","result",2.63453024,1e-06,0x05
"SPI","disable",2.63453256,4.00000004e-08,
"SPI","enable",2.63453776,3.99999999e-08,
"SPI","result",2.63453856,9.6e-07,0x05
"SPI","disable",2.63454088,3.99999999e-08,
"SPI","enable",2.63456624,4.00000004e-08,
"SPI","result",2.63456704,1e-06,0x15
"SPI","disable",2.63456936,4.00000004e-08,
"SPI","enable",2.63457456,3.99999999e-08,
"SPI","result",2.63457536,1e-06,0x13
"SPI","disable",2.63457768,3.99999999e-08,
"SPI","enable",2.63458288,4.00000004e-08,
"SPI","result",2.63458368,1e-06,0x13
"SPI","disable",2.634586,3.99999994e-08,
"SPI","enable",2.6345912,3.99999999e-08,
"SPI","result",2.634592,9.6e-07,0x75
"SPI","disable",2.63459432,3.99999999e-08,
"SPI","enable",2.63459952,3.99999994e-08,
"SPI","result",2.63460032,9.6e-07,0x06
"SPI","disable",2.63460264,3.99999999e-08,
"SPI","enable",2.6346078,4.00000004e-08,
"SPI","result",2.63460864,9.6e-07,0x06
"SPI","disable",2.63461092,3.99999999e-08,
"SPI","enable",2.63464932,3.99999999e-08,
"SPI","result",2.63465012,1e-06,0x15
"SPI","disable",2.63465244,4.00000004e-08,
"SPI","enable",2.63465764,4.00000004e-08,
"SPI","result",2.63465844,1e-06,0x14
"SPI","disable",2.63466076,3.99999994e-08,
"SPI","enable",2.63466596,4.00000004e-08,
"SPI","result",2.63466676,9.6e-07,0x14
"SPI","disable",2.63466908,3.99999999e-08,
"SPI","enable",2.63467424,4.00000004e-08,
"SPI","result",2.63467508,9.6e-07,0x75
"SPI","disable",2.63467736,3.99999999e-08,
"SPI","enable",2.63468256,4.00000004e-08,
"SPI","result",2.6346834,9.6e-07,0x02
"SPI","disable",2.63468568,3.99999999e-08,
"SPI","enable",2.63469088,3.99999999e-08,
"SPI","result",2.63469168,1e-06,0x02
"SPI","disable",2.634694,3.99999999e-08,
"SPI","enable",2.63472284,3.99999999e-08,
"SPI","result",2.63472364,9.6e-07,0x15
"SPI","disable",2.63472596,4.00000004e-08,
"SPI","enable",2.63473116,4.00000004e-08,
"SPI","result",2.63473196,9.6e-07,0x14
"SPI","disable",2.63473428,3.99999999e-08,
"SPI","enable",2.63473944,3.99999994e-08,
"SPI","result",2.63474028,9.6e-07,0x14
"SPI","disable",2.63474256,4.00000004e-08,
"SPI","enable",2.63474776,3.99999999e-08,
"SPI","result",2.63474856,1e-06,0x75
"SPI","disable",2.63475088,3.99999999e-08,
"SPI","enable",2.63475608,4.00000004e-08,
"SPI","result",2.63475688,1e-06,0x04
"SPI","disable",2.6347592,4.00000004e-08,
"SPI","enable",2.6347644,3.99999999e-08,
"SPI","result",2.6347652,1e-06,0x04
"SPI","disable",2.63476752,3.99999999e-08,
"SPI","enable",2.63480588,3.99999999e-08,
"SPI","result",2.63480672,9.6e-07,0x15
"SPI","disable",2.634809,3.99999999e-08,
"SPI","enable",2.6348142,3.99999994e-08,
"SPI","result",2.634815,1e-06,0x15
"SPI","disable",2.63481732,4.00000004e-08,
"SPI","enable",2.63482252,3.99999999e-08,
"SPI","result",2.63482332,1e-06,0x15
"SPI","disable",2.63482564,3.99999999e-08,
"SPI","enable",2.63483084,4.00000004e-08,
"SPI","result",2.63483164,1e-06,0x75
"SPI","disable",2.63483396,4.00000004e-08,
"SPI","enable",2.63483916,3.99999999e-08,
"SPI","result",2.63483996,1e-06,0x00
"SPI","disable",2.63484228,4.00000004e-08,
"SPI","enable",2.63484748,4.00000004e-08,
"SPI","result",2.63484828,9.6e-07,0x00
"SPI","disable",2.6348506,3.99999994e-08,
"SPI","enable",2.63487596,4.00000004e-08,
"SPI","result",2.63487676,1e-06,0x15
"SPI","disable",2.63487908,3.99999999e-08,
"SPI","enable",2.63488428,3.99999994e-08,
"SPI","result",2.63488508,1e-06,0x15
"SPI","disable",2.6348874,3.99999999e-08,
"SPI","enable",2.6348926,3.99999999e-08,
"SPI","result",2.6348934,9.99999999e-07,0x15
"SPI","disable",2.63489572,3.99999999e-08,
"SPI","enable",2.63490092,3.99999999e-08,
"SPI","result",2.63490172,9.6e-07,0x75
"SPI","disable",2.63490404,4.00000004e-08,
"SPI","enable",2.63490924,3.99999999e-08,
"SPI","result",2.63491004,9.6e-07,0x01
"SPI","disable",2.63491236,4.00000004e-08,
"SPI","enable",2.63491752,3.99999999e-08,
"SPI","result",2.63491836,9.6e-07,0x01
"SPI","disable",2.63492064,4.00000004e-08,
"SPI","enable",2.63494604,4.00000004e-08,
"SPI","result",2.63494684,1e-06,0x15
"SPI","disable",2.63494916,3.99999999e-08,
"SPI","enable",2.63495436,3.99999994e-08,
"SPI","result",2.63495516,1e-06,0x15
"SPI","disable",2.63496352,4.00000004e-08,
"SPI","enable",2.63496872,4.00000004e-08,
"SPI","result",2.63496952,1e-06,0x15
"SPI","disable",2.63497184,3.99999999e-08,
"SPI","enable",2.63497704,4.00000004e-08,
"SPI","result",2.63497784,1e-06,0x75
"SPI","disable",2.63498016,4.00000004e-08,
"SPI","enable",2.63498536,3.99999999e-08,
"SPI","result",2.63498616,1e-06,0x02
"SPI","disable",2.63498848,3.99999999e-08,
"SPI","enable",2.63499368,4.00000004e-08,
"SPI","result",2.63499448,1e-06,0x02
"SPI","disable",2.6349968,3.99999994e-08,
"SPI","enable",2.63502216,3.99999999e-08,
"SPI","result",2.635023,9.6e-07,0x15
"SPI","disable",2.63502528,4.00000004e-08,
"SPI","enable",2.63503048,3.99999994e-08,
"SPI","result",2.63503128,1e-06,0x15
"SPI","disable",2.6350336,4.00000004e-08,
"SPI","enable",2.6350388,4.00000004e-08,
"SPI","result",2.6350396,1e-06,0x15
"SPI","disable",2.63504192,3.99999999e-08,
"SPI","enable",2.63504712,4.00000004e-08,
"SPI","result",2.63504792,1e-06,0x75
"SPI","disable",2.63505024,4.00000004e-08,
"SPI","enable",2.63505544,3.99999999e-08,
"SPI","result",2.63505624,9.6e-07,0x03
"SPI","disable",2.63505856,3.99999999e-08,
"SPI","enable",2.63506376,4.00000004e-08,
"SPI","result",2.63506456,9.6e-07,0x03
"SPI","disable",2.63506688,3.99999994e-08,
"SPI","enable",2.63509224,3.99999999e-08,
"SPI","result",2.63509304,1e-06,0x15
"SPI","disable",2.63509536,3.99999999e-08,
"SPI","enable",2.63510056,3.99999994e-08,
"SPI","result",2.63510136,1e-06,0x15
"SPI","disable",2.63510368,4.00000004e-08,
"SPI","enable",2.63510888,3.99999999e-08,
"SPI","result",2.63510968,1e-06,0x15
"SPI","disable",2.635112,3.99999999e-08,
"SPI","enable",2.6351172,4.00000004e-08,
"SPI","result",2.635118,9.6e-07,0x75
"SPI","disable",2.63512032,4.00000004e-08,
"SPI","enable",2.63512548,3.99999999e-08,
"SPI","result",2.63512632,9.6e-07,0x04
"SPI","disable",2.6351286,3.99999999e-08,
"SPI","enable",2.6351338,3.99999999e-08,
"SPI","result",2.6351346,1e-06,0x04
"SPI","disable",2.63513692,4.00000004e-08,
"SPI","enable",2.63516232,3.99999999e-08,
"SPI","result",2.63516312,1e-06,0x15
"SPI","disable",2.63516544,3.99999999e-08,
"SPI","enable",2.63517064,3.99999994e-08,
"SPI","result",2.63517144,9.6e-07,0x15
"SPI","disable",2.63517376,4.00000004e-08,
"SPI","enable",2.63517896,3.99999999e-08,
"SPI","result",2.63517976,9.6e-07,0x15
"SPI","disable",2.63518208,3.99999999e-08,
"SPI","enable",2.63518724,3.99999994e-08,
"SPI","result",2.63518808,9.6e-07,0x75
"SPI","disable",2.63519036,3.99999999e-08,
"SPI","enable",2.63519556,3.99999999e-08,
"SPI","result",2.63519636,1e-06,0x05
"SPI","disable",2.63519868,3.99999999e-08,
"SPI","enable",2.63520388,3.99999999e-08,
"SPI","result",2.63520468,1e-06,0x05
"SPI","disable",2.635207,4.00000004e-08,
"SPI","enable",2.6352324,3.99999999e-08,
"SPI","result",2.6352332,9.6e-07,0x15
"SPI","disable",2.63523552,3.99999999e-08,
"SPI","enable",2.63524068,4.00000004e-08,
"SPI","result",2.63524152,9.6e-07,0x15
"SPI","disable",2.6352438,3.99999994e-08,
"SPI","enable",2.635249,4.00000004e-08,
"SPI","result",2.6352498,1e-06,0x15
"SPI","disable",2.63525212,3.99999999e-08,
"SPI","enable",2.63525732,3.99999999e-08,
"SPI","result",2.63525812,1e-06,0x75
"SPI","disable",2.63526044,3.99999999e-08,
"SPI","enable",2.63526564,3.99999999e-08,
"SPI","result",2.63526644,1e-06,0x06
"SPI","disable",2.63526876,3.99999994e-08,
"SPI","enable",2.63527396,3.99999999e-08,
"SPI","result",2.63527476,1e-06,0x06
"SPI","disable",2.63527708,4.00000004e-08,
"SPI","enable",2.63531544,4.00000004e-08,
"SPI","result",2.63531628,9.6e-07,0x15
"SPI","disable",2.63531856,3.99999999e-08,
"SPI","enable",2.63532376,4.00000004e-08,
"SPI","result",2.63532456,1e-06,0x16
"SPI","disable",2.63532688,3.99999999e-08,
"SPI","enable",2.63533208,3.99999999e-08,
"SPI","result",2.63533288,1e-06,0x16
"SPI","disable",2.6353352,3.99999999e-08,
"SPI","enable",2.6353404,3.99999999e-08,
"SPI","result",2.6353412,1e-06,0x75
"SPI","disable",2.63534352,3.99999994e-08,
"SPI","enable",2.63534872,3.99999999e-08,
"SPI","result",2.63534952,1e-06,0x02
"SPI","disable",2.63535184,4.00000004e-08,
"SPI","enable",2.63535704,3.99999994e-08,
"SPI","result",2.63535784,9.6e-07,0x02
"SPI","disable",2.63536016,4.00000004e-08,
"SPI","enable",2.63538896,4.00000004e-08,
"SPI","result",2.63538976,1e-06,0x15
"SPI","disable",2.63539208,3.99999999e-08,
"SPI","enable",2.63539728,4.00000004e-08,
"SPI","result",2.63539808,1e-06,0x16
"SPI","disable",2.6354004,4.00000004e-08,
"SPI","enable",2.6354056,3.99999999e-08,
"SPI","result",2.6354064,1e-06,0x16
"SPI","disable",2.63540872,3.99999999e-08,
"SPI","enable",2.63541392,4.00000004e-08,
"SPI","result",2.63541472,9.6e-07,0x75
"SPI","disable",2.63541704,3.99999994e-08,
"SPI","enable",2.6354222,3.99999999e-08,
"SPI","result",2.63542304,9.6e-07,0x04
"SPI","disable",2.63542532,4.00000004e-08,
"SPI","enable",2.63543052,4.00000004e-08,
"SPI","result",2.63543132,1e-06,0x04
"SPI","disable",2.63543364,3.99999994e-08,
"SPI","enable",2.63550956,3.99999999e-08,
"SPI","result",2.63551036,9.6e-07,0x15
"SPI","disable",2.63551268,3.99999994e-08,
"SPI","enable",2.63551784,3.99999999e-08,
"SPI","result",2.63551868,9.6e-07,0x18
"SPI","disable",2.63552096,3.99999999e-08,
"SPI","enable",2.63552616,4.00000004e-08,
"SPI","result",2.63552696,1e-06,0x18
"SPI","disable",2.63552928,3.99999994e-08,
"SPI","enable",2.63553448,4.00000004e-08,
"SPI","result",2.63553528,1e-06,0x75
"SPI","disable",2.6355376,3.99999999e-08,
"SPI","enable",2.6355428,3.99999994e-08,
"SPI","result",2.6355436,1e-06,0x02
"SPI","disable",2.63554592,3.99999999e-08,
"SPI","enable",2.63555112,3.99999999e-08,
"SPI","result",2.63555192,9.6e-07,0x02
"SPI","disable",2.63555424,3.99999999e-08,
"SPI","enable",2.63558304,3.99999994e-08,
"SPI","result",2.63558384,1e-06,0x15
"SPI","disable",2.63558616,4.00000004e-08,
"SPI","enable",2.63559136,4.00000004e-08,
"SPI","result",2.63559216,1e-06,0x18
"SPI","disable",2.63559448,4.00000004e-08,
"SPI","enable",2.63559968,4.00000004e-08,
"SPI","result",2.63560048,1e-06,0x18
"SPI","disable",2.6356028,3.99999994e-08,
"SPI","enable",2.635608,3.99999999e-08,
"SPI","result",2.6356088,9.6e-07,0x75
"SPI","disable",2.63561112,3.99999999e-08,
"SPI","enable",2.63561632,3.99999999e-08,
"SPI","result",2.63561712,9.6e-07,0x04
"SPI","disable",2.63561944,3.99999999e-08,
"SPI","enable",2.6356246,3.99999999e-08,
"SPI","result",2.63562544,9.6e-07,0x04
"SPI","disable",2.63562772,4.00000004e-08,
"SPI","enable",2.63566612,3.99999999e-08,
"SPI","result",2.63566692,1e-06,0x15
"SPI","disable",2.63566924,4.00000004e-08,
"SPI","enable",2.63567444,4.00000004e-08,
"SPI","result",2.63567524,1e-06,0x19
"SPI","disable",2.63567756,3.99999999e-08,
"SPI","enable",2.63568276,4.00000004e-08,
"SPI","result",2.63568356,9.6e-07,0x19
"SPI","disable",2.63568588,3.99999999e-08,
"SPI","enable",2.63569108,3.99999999e-08,
"SPI","result",2.63569188,9.6e-07,0x75
"SPI","disable",2.6356942,3.99999999e-08,
"SPI","enable",2.63569936,4.00000004e-08,
"SPI","result",2.6357002,9.6e-07,0x00
"SPI","disable",2.63570248,4.00000004e-08,
"SPI","enable",2.63570768,3.99999999e-08,
"SPI","result",2.63570848,1e-06,0x00
"SPI","disable",2.6357108,4.00000004e-08,
"SPI","enable",2.6357362,3.99999999e-08,
"SPI","result",2.635737,1e-06,0x15
"SPI","disable",2.63573932,4.00000004e-08,
"SPI","enable",2.63574452,4.00000004e-08,
"SPI","result",2.63574532,9.6e-07,0x19
"SPI","disable",2.63574764,3.99999999e-08,
"SPI","enable",2.6357528,3.99999994e-08,
"SPI","result",2.63575364,9.6e-07,0x19
"SPI","disable",2.63575592,4.00000004e-08,
"SPI","enable",2.63576112,3.99999999e-08,
"SPI","result",2.63576192,1e-06,0x75
"SPI","disable",2.63576424,3.99999999e-08,
"SPI","enable",2.63576944,4.00000004e-08,
"SPI","result",2.63577024,1e-06,0x01
"SPI","disable",2.63577256,4.00000004e-08,
"SPI","enable",2.63577776,3.99999999e-08,
"SPI","result",2.63577856,1e-06,0x01
"SPI","disable",2.63578088,4.00000004e-08,
"SPI","enable",2.63580628,3.99999999e-08,
"SPI","result",2.63580708,9.6e-07,0x15
"SPI","disable",2.6358094,4.00000004e-08,
"SPI","enable",2.63581456,3.99999999e-08,
"SPI","result",2.6358154,9.6e-07,0x19
"SPI","disable",2.63581768,3.99999999e-08,
"SPI","enable",2.63582288,3.99999999e-08,
"SPI","result",2.63582368,1e-06,0x19
"SPI","disable",2.635826,4.00000004e-08,
"SPI","enable",2.6358312,3.99999999e-08,
"SPI","result",2.635832,1e-06,0x75
"SPI","disable",2.63583432,3.99999999e-08,
"SPI","enable",2.63583952,3.99999999e-08,
"SPI","result",2.63584032,1e-06,0x02
"SPI","disable",2.63584264,4.00000004e-08,
"SPI","enable",2.63584784,4.00000004e-08,
"SPI","result",2.63584864,9.6e-07,0x02
"SPI","disable",2.63585096,4.00000004e-08,
"SPI","enable",2.63587632,4.00000004e-08,
"SPI","result",2.63587712,1e-06,0x15
"SPI","disable",2.63587944,3.99999994e-08,
"SPI","enable",2.63588464,3.99999999e-08,
"SPI","result",2.63588544,1e-06,0x19
"SPI","disable",2.63588776,3.99999999e-08,
"SPI","enable",2.63589296,3.99999999e-08,
"SPI","result",2.63589376,1e-06,0x19
"SPI","disable",2.63589608,3.99999999e-08,
"SPI","enable",2.63590128,3.99999999e-08,
"SPI","result",2.63590208,1e-06,0x75
"SPI","disable",2.6359044,3.99999999e-08,
"SPI","enable",2.6359096,3.99999994e-08,
"SPI","result",2.6359104,9.6e-07,0x03
"SPI","disable",2.63591272,4.00000004e-08,
"SPI","enable",2.63591792,4.00000004e-08,
"SPI","result",2.63591872,9.60000001e-07,0x03
"SPI","disable",2.635921,3.99999994e-08,
"SPI","enable",2.6359464,4.00000004e-08,
"SPI","result",2.6359472,1e-06,0x15
"SPI","disable",2.63594952,3.99999999e-08,
"SPI","enable",2.63595472,3.99999999e-08,
"SPI","result",2.63595552,1e-06,0x19
"SPI","disable",2.63595784,3.99999999e-08,
"SPI","enable",2.63596304,3.99999999e-08,
"SPI","result",2.63596384,9.6e-07,0x19
"SPI","disable",2.63596616,3.99999999e-08,
"SPI","enable",2.63597136,3.99999999e-08,
"SPI","result",2.63597216,9.6e-07,0x75
"SPI","disable",2.63597448,4.00000004e-08,
"SPI","enable",2.63597964,4.00000004e-08,
"SPI","result",2.63598048,9.6e-07,0x04
"SPI","disable",2.63598808,3.99999999e-08,
"SPI","enable",2.63599328,3.99999999e-08,
"SPI","result",2.63599408,1e-06,0x04
"SPI","disable",2.6359964,3.99999999e-08,
"SPI","enable",2.6360218,4.00000004e-08,
"SPI","result",2.6360226,9.6e-07,0x15
"SPI","disable",2.63602492,3.99999994e-08,
"SPI","enable",2.63603008,3.99999999e-08,
"SPI","result",2.63603092,9.6e-07,0x19
"SPI","disable",2.6360332,4.00000004e-08,
"SPI","enable",2.6360384,4.00000004e-08,
"SPI","result",2.63603924,9.6e-07,0x19
"SPI","disable",2.63604152,3.99999994e-08,
"SPI","enable",2.63604672,4.00000004e-08,
"SPI","result",2.63604752,1e-06,0x75
"SPI","disable",2.63604984,3.99999999e-08,
"SPI","enable",2.63605504,3.99999999e-08,
"SPI","result",2.63605584,1e-06,0x05
"SPI","disable",2.63605816,3.99999999e-08,
"SPI","enable",2.63606336,3.99999999e-08,
"SPI","result",2.63606416,1e-06,0x05
"SPI","disable",2.63606648,3.99999994e-08,
"SPI","enable",2.63609184,3.99999999e-08,
"SPI","result",2.63609268,9.6e-07,0x15
"SPI","disable",2.63609496,4.00000004e-08,
"SPI","enable",2.63610016,3.99999999e-08,
"SPI","result",2.63610096,1e-06,0x19
"SPI","disable",2.63610328,4.00000004e-08,
"SPI","enable",2.63610848,4.00000004e-08,
"SPI","result",2.63610928,1e-06,0x19
"SPI","disable",2.6361116,3.99999999e-08,
"SPI","enable",2.6361168,4.00000004e-08,
"SPI","result",2.6361176,1e-06,0x75
"SPI","disable",2.63611992,3.99999999e-08,
"SPI","enable",2.63612512,3.99999999e-08,
"SPI","result",2.63612592,1e-06,0x06
"SPI","disable",2.63612824,3.99999999e-08,
"SPI","enable",2.63613344,3.99999999e-08,
"SPI","result",2.63613424,9.6e-07,0x06
"SPI","disable",2.63613656,3.99999994e-08,
"SPI","enable",2.63617492,3.99999994e-08,
"SPI","result",2.63617572,1e-06,0x15
"SPI","disable",2.63617804,4.00000004e-08,
"SPI","enable",2.63618324,4.00000004e-08,
"SPI","result",2.63618404,1e-06,0x1A
"SPI","disable",2.63618636,3.99999999e-08,
"SPI","enable",2.63619156,4.00000004e-08,
"SPI","result",2.63619236,1e-06,0x1A
"SPI","disable",2.63619468,4.00000004e-08,
"SPI","enable",2.63619988,3.99999999e-08,
"SPI","result",2.63620068,9.6e-07,0x75
"SPI","disable",2.636203,3.99999999e-08,
"SPI","enable",2.6362082,4.00000004e-08,
"SPI","result",2.636209,9.6e-07,0x02
"SPI","disable",2.63621132,3.99999994e-08,
"SPI","enable",2.63621648,3.99999999e-08,
"SPI","result",2.63621732,9.6e-07,0x02
"SPI","disable",2.6362196,4.00000004e-08,
"SPI","enable",2.63624844,3.99999994e-08,
"SPI","result",2.63624924,1e-06,0x15
"SPI","disable",2.63625156,4.00000004e-08,
"SPI","enable",2.63625676,3.99999999e-08,
"SPI","result",2.63625756,1e-06,0x1A
"SPI","disable",2.63625988,3.99999999e-08,
"SPI","enable",2.63626508,4.00000004e-08,
"SPI","result",2.63626588,9.6e-07,0x1A
"SPI","disable",2.6362682,4.00000004e-08,
"SPI","enable",2.63627336,3.99999999e-08,
"SPI","result",2.6362742,9.6e-07,0x75
"SPI","disable",2.63627648,3.99999999e-08,
"SPI","enable",2.63628168,3.99999999e-08,
"SPI","result",2.63628248,1e-06,0x04
"SPI","disable",2.6362848,4.00000004e-08,
"SPI","enable",2.63629,3.99999999e-08,
"SPI","result",2.6362908,1e-06,0x04
"SPI","disable",2.63629312,4.00000004e-08,
"SPI","enable",2.63633152,3.99999999e-08,
"SPI","result",2.63633232,9.6e-07,0x15
"SPI","disable",2.63633464,3.99999999e-08,
"SPI","enable",2.63633984,3.99999999e-08,
"SPI","result",2.63634064,9.6e-07,0x1B
"SPI","disable",2.63634296,4.00000004e-08,
"SPI","enable",2.63634812,3.99999999e-08,
"SPI","result",2.63634896,9.6e-07,0x1B
"SPI","disable",2.63635124,3.99999994e-08,
"SPI","enable",2.63635644,3.99999999e-08,
"SPI","result",2.63635724,1e-06,0x75
"SPI","disable",2.63635956,4.00000004e-08,
"SPI","enable",2.63636476,3.99999994e-08,
"SPI","result",2.63636556,1e-06,0x00
"SPI","disable",2.63636788,4.00000004e-08,
"SPI","enable",2.63637308,4.00000004e-08,
"SPI","result",2.63637388,1e-06,0x00
"SPI","disable",2.6363762,3.99999999e-08,
"SPI","enable",2.63640156,4.00000004e-08,
"SPI","result",2.6364024,9.6e-07,0x15
"SPI","disable",2.63640468,3.99999999e-08,
"SPI","enable",2.63640988,3.99999999e-08,
"SPI","result",2.63641072,9.6e-07,0x1B
"SPI","disable",2.636413,3.99999999e-08,
"SPI","enable",2.6364182,3.99999999e-08,
"SPI","result",2.636419,1e-06,0x1B
"SPI","disable",2.63642132,3.99999994e-08,
"SPI","enable",2.63642652,3.99999999e-08,
"SPI","result",2.63642732,1e-06,0x75
"SPI","disable",2.63642964,4.00000004e-08,
"SPI","enable",2.63643484,3.99999994e-08,
"SPI","result",2.63643564,1e-06,0x01
"SPI","disable",2.63643796,4.00000004e-08,
"SPI","enable",2.63644316,4.00000004e-08,
"SPI","result",2.63644396,9.60000001e-07,0x01
"SPI","disable",2.63644628,3.99999999e-08,
"SPI","enable",2.63647164,4.00000004e-08,
"SPI","result",2.63647244,1e-06,0x15
"SPI","disable",2.63647476,3.99999999e-08,
"SPI","enable",2.63647996,3.99999999e-08,
"SPI","result",2.63648076,1e-06,0x1B
"SPI","disable",2.63648308,3.99999999e-08,
"SPI","enable",2.63648828,4.00000004e-08,
"SPI","result",2.63648908,1e-06,0x1B
"SPI","disable",2.6364914,3.99999994e-08,
"SPI","enable",2.6364966,3.99999999e-08,
"SPI","result",2.6364974,1e-06,0x75
"SPI","disable",2.63649972,3.99999999e-08,
"SPI","enable",2.63650492,3.99999994e-08,
"SPI","result",2.63650572,9.6e-07,0x02
"SPI","disable",2.63650804,4.00000004e-08,
"SPI","enable",2.6365132,4.00000004e-08,
"SPI","result",2.63651404,9.60000001e-07,0x02
"SPI","disable",2.63651632,3.99999999e-08,
"SPI","enable",2.63654172,4.00000004e-08,
"SPI","result",2.63654252,1e-06,0x15
"SPI","disable",2.63654484,4.00000004e-08,
"SPI","enable",2.63655004,3.99999999e-08,
"SPI","result",2.63655084,1e-06,0x1B
"SPI","disable",2.63655316,3.99999999e-08,
"SPI","enable",2.63655836,4.00000004e-08,
"SPI","result",2.63655916,9.6e-07,0x1B
"SPI","disable",2.63656148,3.99999994e-08,
"SPI","enable",2.63656668,3.99999999e-08,
"SPI","result",2.63656748,9.6e-07,0x75
"SPI","disable",2.63656976,4.00000004e-08,
"SPI","enable",2.63657496,4.00000004e-08,
"SPI","result",2.6365758,9.6e-07,0x03
"SPI","disable",2.63657808,3.99999994e-08,
"SPI","enable",2.63658328,4.00000004e-08,
"SPI","result",2.63658408,1e-06,0x03
"SPI","disable",2.6365864,3.99999999e-08,
"SPI","enable",2.6366118,4.00000004e-08,
"SPI","result",2.6366126,1e-06,0x15
"SPI","disable",2.63661492,4.00000004e-08,
"SPI","enable",2.63662012,3.99999999e-08,
"SPI","result",2.63662092,9.6e-07,0x1B
"SPI","disable",2.63662324,3.99999999e-08,
"SPI","enable",2.6366284,3.99999999e-08,
"SPI","result",2.63662924,9.6e-07,0x1B
"SPI","disable",2.63663152,4.00000004e-08,
"SPI","enable",2.63663672,3.99999999e-08,
"SPI","result",2.63663752,1e-06,0x75
"SPI","disable",2.63663984,4.00000004e-08,
"SPI","enable",2.63664504,4.00000004e-08,
"SPI","result",2.63664584,1e-06,0x04
"SPI","disable",2.63664816,3.99999999e-08,
"SPI","enable",2.63665336,4.00000004e-08,
"SPI","result",2.63665416,1e-06,0x04
"SPI","disable",2.63665648,3.99999999e-08,
"SPI","enable",2.63668188,4.00000004e-08,
"SPI","result",2.63668268,9.6e-07,0x15
"SPI","disable",2.63668496,3.99999999e-08,
"SPI","enable",2.63669016,3.99999999e-08,
"SPI","result",2.636691,9.6e-07,0x1B
"SPI","disable",2.63669328,3.99999999e-08,
"SPI","enable",2.63669848,3.99999999e-08,
"SPI","result",2.63669928,1e-06,0x1B
"SPI","disable",2.6367016,4.00000004e-08,
"SPI","enable",2.6367068,3.99999999e-08,
"SPI","result",2.6367076,1e-06,0x75
"SPI","disable",2.63670992,4.00000004e-08,
"SPI","enable",2.63671512,4.00000004e-08,
"SPI","result",2.63671592,1e-06,0x05
"SPI","disable",2.63671824,3.99999999e-08,
"SPI","enable",2.63672344,4.00000004e-08,
"SPI","result",2.63672424,9.6e-07,0x05
"SPI","disable",2.63672656,3.99999999e-08,
"SPI","enable",2.63675192,3.99999994e-08,
"SPI","result",2.63675272,1e-06,0x15
"SPI","disable",2.63675504,3.99999999e-08,
"SPI","enable",2.63676024,3.99999999e-08,
"SPI","result",2.63676104,9.99999999e-07,0x1B
"SPI","disable",2.63676336,3.99999999e-08,
"SPI","enable",2.63676856,3.99999999e-08,
"SPI","result",2.63676936,1e-06,0x1B
"SPI","disable",2.63677168,4.00000004e-08,
"SPI","enable",2.63677688,3.99999994e-08,
"SPI","result",2.63677768,1e-06,0x75
"SPI","disable",2.63678,4.00000004e-08,
"SPI","enable",2.6367852,4.00000004e-08,
"SPI","result",2.636786,9.6e-07,0x06
"SPI","disable",2.63678832,3.99999999e-08,
"SPI","enable",2.63679348,3.99999994e-08,
"SPI","result",2.63679432,9.6e-07,0x06
"SPI","disable",2.6367966,4.00000004e-08,
"SPI","enable",2.636835,3.99999999e-08,
